tanggal_prediksi,komoditas,harga_terakhir,tanggal_terakhir,prediksi_random_forest,prediksi_xgboost,prediksi_lightgbm,batas_harga_HET,status_stabilitas,created_at,commodity_id,harga_kemarin,harga_3_hari_lalu,harga_7_hari_lalu,harga_14_hari_lalu,rata_rata_7_hari,rata_rata_14_hari,fluktuasi_7_hari,bulan,hari_dalam_minggu,batas_aman_dinamis
2026-06-22,Beras Setra IPremium,16830,2026-06-21,16583.983214593114,16297.728515625,16573.438479961784,18122.22839506173,Aman,2026-06-21 22:18:26,10.0,16830.0,17083.0,16005.0,16783.0,16747.571428571428,16622.071428571428,494.9090344507285,6.0,0.0,
2026-06-22,Cabe Merah Besar (TW),64833,2026-06-21,67782.97603084962,66636.046875,67379.77375982815,63253.34753086421,Intervensi,2026-06-21 22:18:26,11.0,64833.0,60313.0,69747.0,69533.0,65996.71428571429,68159.71428571429,3779.47680304588,6.0,0.0,
2026-06-22,Cabe Merah Keriting,54750,2026-06-21,57200.48754075347,57257.55859375,56826.53133860074,57149.26419753087,Aman,2026-06-21 22:18:26,12.0,54750.0,57600.0,57621.0,67169.0,56409.42857142857,59904.92857142857,1086.194558561043,6.0,0.0,
2026-06-22,Cabe Rawit Hijau,61974,2026-06-21,60643.391101582536,61458.79296875,61372.97540400614,66197.28024691358,Aman,2026-06-21 22:18:26,13.0,61974.0,60400.0,60423.0,61331.0,61018.0,61759.92857142857,658.3284388003706,6.0,0.0,
2026-06-22,Cabe Rawit Ijo Besar,42500,2026-06-21,42323.34912037447,42210.58984375,41907.97898168457,45772.9198757764,Aman,2026-06-21 22:18:26,14.0,42500.0,38333.0,45000.0,43375.0,41577.28571428572,43035.642857142855,2731.981619892156,6.0,0.0,
2026-06-22,Cabe Rawit Merah,76433,2026-06-21,78998.7739597611,80251.1171875,79372.31949805297,93002.26358024692,Aman,2026-06-21 22:18:26,15.0,76433.0,76333.0,79280.0,93735.0,78055.14285714286,81752.28571428571,1829.3417239152293,6.0,0.0,
2026-06-22,Daging Babi Berlemak,104778,2026-06-21,102188.64111755155,106162.2265625,105770.484988493,118505.72283950618,Aman,2026-06-21 22:18:26,16.0,104778.0,121250.0,106833.0,121833.0,105750.14285714286,108118.28571428572,8590.324196997679,6.0,0.0,
2026-06-22,Daging Kambing,152750,2026-06-21,152101.75653269247,153341.84375,151363.85170294024,167189.65185185184,Aman,2026-06-21 22:18:26,17.0,152750.0,151667.0,147150.0,153375.0,151742.85714285713,151272.7857142857,2138.804995674877,6.0,0.0,
2026-06-22,Daging Sapi,149444,2026-06-21,148187.0114482002,151227.625,149705.5497004897,157824.38176100628,Aman,2026-06-21 22:18:26,20.0,149444.0,150000.0,149583.0,149167.0,149335.14285714287,149176.5,850.3470719989238,6.0,0.0,
2026-06-22,Daging Sapi Has (Paha Belakang),153155,2026-06-21,152994.27983200943,152852.984375,151978.9210727842,162903.3524691358,Aman,2026-06-21 22:18:26,18.0,153155.0,151458.0,153536.0,137555.0,152906.7142857143,151450.07142857142,695.3981387871062,6.0,0.0,
2026-06-22,Daging Sapi Murni (Semur),148524,2026-06-21,149168.15785315886,148890.421875,147410.18259210276,157621.58703703704,Aman,2026-06-21 22:18:26,19.0,148524.0,145500.0,144314.0,148024.0,147289.57142857142,147746.35714285713,1676.5604529455395,6.0,0.0,
2026-06-22,Garam Dapur,4458,2026-06-21,7038.382070070454,9561.5947265625,9731.4330925771,4942.347530864198,Intervensi,2026-06-21 22:18:26,21.0,4458.0,4450.0,4932.0,4449.0,4633.428571428572,4697.571428571428,197.7842740149455,6.0,0.0,
2026-06-22,Gas Elpiji 3kg,20533,2026-06-21,19926.917068304647,20205.046875,20416.35781510067,22604.762345679013,Aman,2026-06-21 22:18:26,22.0,20533.0,20833.0,20533.0,20667.0,20423.571428571428,20544.214285714286,423.1539740027095,6.0,0.0,
2026-06-22,Gula Pasir,18652,2026-06-21,18636.021402257404,18092.71875,18390.365612262125,20285.969135802472,Aman,2026-06-21 22:18:26,24.0,18652.0,18517.0,18559.0,18432.0,18606.85714285714,18545.5,65.07797520776792,6.0,0.0,
2026-06-22,Gula Pasir Kemasan Premium,18917,2026-06-21,18944.9038163033,18092.71875,19134.33015794306,20776.07577639752,Aman,2026-06-21 22:18:26,23.0,18917.0,19000.0,18667.0,18875.0,18875.14285714286,18901.92857142857,117.73335490481384,6.0,0.0,
2026-06-22,Ikan Bandeng (sedang),43329,2026-06-21,44288.764213612725,43850.39453125,43684.6364898172,47815.91358024692,Aman,2026-06-21 22:18:26,25.0,43329.0,41250.0,45024.0,45412.0,43471.857142857145,44170.857142857145,1275.1183511830616,6.0,0.0,
2026-06-22,Ikan Kembung,48333,2026-06-21,47428.60290403973,47013.1875,47390.59427715525,55006.778750000005,Aman,2026-06-21 22:18:26,26.0,48333.0,47500.0,45417.0,48056.0,47222.28571428572,47165.78571428572,1422.9599097521705,6.0,0.0,
2026-06-22,Ikan Lele,30483,2026-06-21,30268.710292050644,30162.546875,30511.30176319081,33503.8,Aman,2026-06-21 22:18:26,27.0,30483.0,30917.0,28980.0,30500.0,30413.28571428572,30474.214285714286,678.6984392412962,6.0,0.0,
2026-06-22,Ikan Mas,42733,2026-06-21,42886.80622133011,42686.76171875,42968.888610561,45817.12530864198,Aman,2026-06-21 22:18:26,28.0,42733.0,42525.0,42037.0,41370.0,42276.42857142857,41933.42857142857,357.6431448352101,6.0,0.0,
2026-06-22,Jeruk Medan,32733,2026-06-21,31488.28193595861,31666.0234375,31461.86694857218,34324.41358024692,Aman,2026-06-21 22:18:26,29.0,32733.0,29438.0,31700.0,31300.0,31648.714285714286,31500.85714285714,1139.7073768129717,6.0,0.0,
2026-06-22,Kacang Kedelai,18556,2026-06-21,18541.545549859336,18092.71875,18390.365612262125,19960.881875,Aman,2026-06-21 22:18:26,30.0,18556.0,17000.0,17792.0,15444.0,18629.28571428572,18475.42857142857,1252.0967367161525,6.0,0.0,
2026-06-22,Kelapa Kupas,14717,2026-06-21,14689.763709432773,14555.94140625,14697.807607447416,16496.78827160494,Aman,2026-06-21 22:18:26,31.0,14717.0,13967.0,14930.0,14860.0,14633.0,14703.57142857143,306.6001739508096,6.0,0.0,
2026-06-22,Kentang (sedang),19453,2026-06-21,19637.840502534265,19149.802734375,19134.33015794306,20469.13950617284,Aman,2026-06-21 22:18:26,32.0,19453.0,19720.0,19782.0,19187.0,19563.28571428572,19486.0,139.97942025611513,6.0,0.0,
2026-06-22,Margarin Blueband Cup,17867,2026-06-21,17609.596334648304,18092.71875,18390.365612262125,20041.694444444445,Aman,2026-06-21 22:18:26,33.0,17867.0,16867.0,17913.0,18233.0,17786.285714285714,18038.071428571428,452.3198404837423,6.0,0.0,
2026-06-22,Margarin Blueband Sachet,10679,2026-06-21,10633.875422746702,10771.4658203125,10780.190489760853,11674.598765432102,Aman,2026-06-21 22:18:26,34.0,10679.0,10667.0,10579.0,10562.0,10690.857142857143,10615.5,116.49667888174405,6.0,0.0,
2026-06-22,Minyak Goreng (KuningCurah),22183,2026-06-21,22223.73548275665,20205.046875,23088.34781267565,22661.65,Waspada,2026-06-21 22:18:26,35.0,22183.0,22000.0,21469.0,21327.0,21760.0,21692.42857142857,256.0,6.0,0.0,
2026-06-22,Minyak Goreng Kemasan Premium,22958,2026-06-21,24230.11831651601,23400.103515625,23099.453584379386,23798.329192546586,Aman,2026-06-21 22:18:26,36.0,22958.0,22833.0,23063.0,22625.0,22753.0,22757.42857142857,415.5979627797358,6.0,0.0,
2026-06-22,Minyak Goreng MINYAKITA,17879,2026-06-21,17375.8449730433,18092.71875,18390.365612262125,19069.818633540373,Aman,2026-06-21 22:18:26,37.0,17879.0,18400.0,17300.0,17148.0,17614.285714285714,17483.571428571428,501.9408047056659,6.0,0.0,
2026-06-22,Semangka,13958,2026-06-21,13561.31783995003,13798.06640625,13828.643427334076,14828.821604938274,Aman,2026-06-21 22:18:26,38.0,13958.0,14188.0,13853.0,13767.0,13820.142857142857,13818.92857142857,284.4933675685185,6.0,0.0,
2026-06-22,Susu Bubuk Bendera 400gr,45000,2026-06-21,44857.632993406194,45070.41796875,45091.91665211806,48801.48450704226,Aman,2026-06-21 22:18:26,39.0,45000.0,45000.0,45000.0,45000.0,45000.0,45160.71428571428,0.0,6.0,0.0,
2026-06-22,Susu Bubuk Dancow 400gr,51250,2026-06-21,51513.26761450615,52178.91796875,51456.98686660448,56426.69308176101,Aman,2026-06-21 22:18:26,40.0,51250.0,47500.0,52250.0,48000.0,51345.28571428572,50500.07142857143,1740.3463940918691,6.0,0.0,
2026-06-22,Susu Kental Bendera 200gr,13314,2026-06-21,13328.554364760272,13247.349609375,13274.127499582066,14670.74074074074,Aman,2026-06-21 22:18:26,41.0,13314.0,13123.0,13249.0,13148.0,13261.857142857143,13239.07142857143,67.09055713841448,6.0,0.0,
2026-06-22,Susu Kental Enak 200gr,12100,2026-06-21,11993.795036945152,12065.8505859375,12113.292412208517,13077.49938271605,Aman,2026-06-21 22:18:26,42.0,12100.0,12000.0,12100.0,11967.0,12070.57142857143,12026.5,45.70505859259324,6.0,0.0,
2026-06-22,Telur Ayam Ras,27612,2026-06-21,28073.73954321391,28078.3359375,27923.280757432844,33275.387037037035,Aman,2026-06-21 22:18:26,43.0,27612.0,27367.0,28060.0,28242.0,27730.14285714286,27866.42857142857,308.5700507023911,6.0,0.0,
2026-06-22,Tepung Terigu,11283,2026-06-21,11554.073341417998,11431.79296875,11452.568987274244,12573.869135802472,Aman,2026-06-21 22:18:26,44.0,11283.0,11540.0,11497.0,11528.0,11415.57142857143,11488.285714285714,93.3521239587994,6.0,0.0,
2026-06-22,Tomat Buah,19374,2026-06-21,19236.06900193789,19149.802734375,19134.33015794306,20498.669753086426,Aman,2026-06-21 22:18:26,45.0,19374.0,19407.0,19261.0,18771.0,19276.28571428572,19176.85714285714,215.70791539001243,6.0,0.0,
2026-06-23,Ayam BroilerRas,41767,2026-06-22,43525.04355265186,43850.39453125,43815.19241748268,48228.28527607362,Aman,2026-06-22 10:32:54,1.0,41767.0,42627.0,43524.0,43313.0,43010.42857142857,42806.07142857143,903.8426959640814,6.0,1.0,
2026-06-23,Bawang Merah,55250,2026-06-22,58726.466347906266,57996.65625,58699.69280280357,56983.35398773007,Waspada,2026-06-22 10:32:54,2.0,55250.0,55921.0,58465.0,59133.0,57286.857142857145,58477.142857142855,1349.677174805322,6.0,1.0,
2026-06-23,Bawang Putih,43950,2026-06-22,43357.83325427018,45075.54296875,43643.92882707511,46626.06441717792,Aman,2026-06-22 10:32:54,3.0,43950.0,44743.0,42742.0,42817.0,43717.142857142855,42983.71428571428,793.8002327562077,6.0,1.0,
2026-06-23,Beras IR 42Pera,16375,2026-06-22,16182.230770609176,16297.728515625,16573.438479961784,17887.214723926383,Aman,2026-06-22 10:32:54,4.0,16375.0,16369.0,16548.0,16373.0,16272.0,16242.642857142857,281.02550299453844,6.0,1.0,
2026-06-23,Beras IR. I (IR64),15528,2026-06-22,15582.29882206732,15536.025390625,15513.034886146832,16964.490184049082,Aman,2026-06-22 10:32:54,5.0,15528.0,15533.0,15729.0,15479.0,15579.714285714286,15584.5,93.00307214587822,6.0,1.0,
2026-06-23,Beras IR. II (IR 64) Ramos,14633,2026-06-22,14573.59604592129,14543.9345703125,14500.695396319765,16017.140490797548,Aman,2026-06-22 10:32:54,6.0,14633.0,14540.0,14733.0,14653.0,14544.42857142857,14598.5,132.95595403849245,6.0,1.0,
2026-06-23,Beras IR. III (IR 64),13867,2026-06-22,13903.984540028649,13798.06640625,13828.643427334076,15102.493865030676,Aman,2026-06-22 10:32:54,7.0,13867.0,13859.0,13909.0,13925.0,13812.0,13846.714285714286,77.38647599333275,6.0,1.0,
2026-06-23,Beras Medium,14000,2026-06-22,13736.364355663352,13773.0478515625,13656.47714725681,14790.99683544304,Aman,2026-06-22 10:32:54,8.0,14000.0,13500.0,13500.0,14000.0,13714.285714285714,13690.5,393.3978962347216,6.0,1.0,
2026-06-23,Beras Muncul I,15833,2026-06-22,15995.946878703884,15775.3349609375,15842.911446973125,16582.513580246916,Aman,2026-06-22 10:32:54,9.0,15833.0,15700.0,15560.0,15858.0,15926.857142857143,15581.285714285714,536.6468201003427,6.0,1.0,
2026-06-23,Beras Setra IPremium,16925,2026-06-22,16852.784670278787,16297.728515625,16573.438479961784,18125.266871165644,Aman,2026-06-22 10:32:54,10.0,16925.0,16100.0,16904.0,16550.0,16879.0,16632.214285714286,371.6548578094108,6.0,1.0,
2026-06-23,Cabe Merah Besar (TW),60300,2026-06-22,66643.99958286743,65684.375,65383.67250696281,63272.22269938651,Waspada,2026-06-22 10:32:54,11.0,60300.0,63450.0,70067.0,72583.0,64647.142857142855,67500.21428571429,3901.819636552986,6.0,1.0,
2026-06-23,Cabe Merah Keriting,53667,2026-06-22,57308.228879288734,57257.55859375,57021.84339169828,57160.82515337424,Aman,2026-06-22 10:32:54,12.0,53667.0,55500.0,56907.0,69933.0,55844.57142857143,58940.5,1347.7435286610057,6.0,1.0,
2026-06-23,Cabe Rawit Hijau,58417,2026-06-22,62455.089056347584,62712.85546875,61331.4694547573,66185.38711656442,Aman,2026-06-22 10:32:54,13.0,58417.0,60786.0,60766.0,64650.0,60731.42857142857,61551.78571428572,1185.797320672587,6.0,1.0,
2026-06-23,Cabe Rawit Ijo Besar,41250,2026-06-22,40634.09412970821,40940.2890625,41140.61526364889,45770.46358024691,Aman,2026-06-22 10:32:54,14.0,41250.0,41250.0,45000.0,39750.0,41041.57142857143,42883.857142857145,2279.091767725531,6.0,1.0,
2026-06-23,Cabe Rawit Merah,73800,2026-06-22,78006.35423912811,77276.515625,79472.41062605414,92929.73435582824,Aman,2026-06-22 10:32:54,15.0,73800.0,76186.0,80137.0,89183.0,77272.28571428571,80328.35714285714,2323.605511146109,6.0,1.0,
2026-06-23,Daging Babi Berlemak,104583,2026-06-22,104889.94485267076,105714.6796875,106354.89174553296,118484.46871165645,Aman,2026-06-22 10:32:54,16.0,104583.0,104778.0,106167.0,114444.0,105428.71428571428,106886.14285714286,8585.146547269605,6.0,1.0,
2026-06-23,Daging Kambing,152750,2026-06-22,149729.79506812268,152903.4375,150414.31449482942,167194.77668711657,Aman,2026-06-22 10:32:54,17.0,152750.0,153400.0,152900.0,138600.0,152542.85714285713,151228.14285714287,693.6522732540247,6.0,1.0,
2026-06-23,Daging Sapi,149583,2026-06-22,147981.58462216676,151609.765625,149760.81285492523,157866.36250000002,Aman,2026-06-22 10:32:54,20.0,149583.0,149444.0,149375.0,150000.0,149335.14285714287,149206.2142857143,850.3470719989238,6.0,1.0,
2026-06-23,Daging Sapi Has (Paha Belakang),146600,2026-06-22,156153.53857605215,154600.1875,151607.08642088677,162893.27055214724,Aman,2026-06-22 10:32:54,18.0,146600.0,153488.0,152955.0,151334.0,151915.85714285713,152096.14285714287,2429.249913627073,6.0,1.0,
2026-06-23,Daging Sapi Murni (Semur),147667,2026-06-22,148812.03739224345,148890.421875,147410.18259210276,157651.10920245398,Aman,2026-06-22 10:32:54,19.0,147667.0,148357.0,148309.0,148167.0,147768.57142857142,147720.85714285713,1044.6267047998308,6.0,1.0,
2026-06-23,Garam Dapur,4358,2026-06-22,7038.382070070453,9561.5947265625,9731.4330925771,4941.436196319019,Intervensi,2026-06-22 10:32:54,21.0,4358.0,4887.0,4582.0,4442.0,4551.428571428572,4691.071428571428,170.46979902889657,6.0,1.0,
2026-06-23,Gas Elpiji 3kg,20500,2026-06-22,19964.565284112705,20205.046875,20416.35781510067,22604.426380368102,Aman,2026-06-22 10:32:54,22.0,20500.0,20533.0,20533.0,20600.0,20418.85714285714,20532.28571428572,421.9136675401057,6.0,1.0,
2026-06-23,Gula Pasir,18400,2026-06-22,18667.29231062076,18092.71875,18390.365612262125,20285.68711656442,Aman,2026-06-22 10:32:54,24.0,18400.0,18559.0,18609.0,18443.0,18584.14285714286,18543.214285714286,101.89770781103398,6.0,1.0,
2026-06-23,Gula Pasir Kemasan Premium,18771,2026-06-22,18922.19796333387,18092.71875,19134.33015794306,20775.285802469138,Aman,2026-06-22 10:32:54,23.0,18771.0,18875.0,18875.0,19042.0,18890.0,18894.5,90.5023019965054,6.0,1.0,
2026-06-23,Ikan Bandeng (sedang),44233,2026-06-22,42625.13069352341,43850.39453125,42452.173526392326,47821.06932515338,Aman,2026-06-22 10:32:54,25.0,44233.0,44595.0,43143.0,44900.0,43358.857142857145,44086.642857142855,1142.8304669505778,6.0,1.0,
2026-06-23,Ikan Kembung,46250,2026-06-22,47037.01671473317,47494.8515625,47338.67532567819,54981.11552795032,Aman,2026-06-22 10:32:54,26.0,46250.0,48889.0,45417.0,48125.0,47341.28571428572,47036.78571428572,1273.84231288462,6.0,1.0,
2026-06-23,Ikan Lele,30650,2026-06-22,30732.943839602893,30790.509765625,30981.428645564592,33505.095705521475,Aman,2026-06-22 10:32:54,27.0,30650.0,30483.0,30413.0,30010.0,30651.85714285714,30484.92857142857,247.3529385119089,6.0,1.0,
2026-06-23,Ikan Mas,41817,2026-06-22,42949.34336982275,42686.76171875,43331.147678453824,45818.23926380368,Aman,2026-06-22 10:32:54,28.0,41817.0,41983.0,42370.0,42403.0,42245.0,41965.357142857145,390.3600901731631,6.0,1.0,
2026-06-23,Jeruk Medan,31150,2026-06-22,31957.57158288292,31800.15625,32180.20863139684,34324.0490797546,Aman,2026-06-22 10:32:54,29.0,31150.0,30983.0,31967.0,30500.0,31570.14285714286,31490.14285714286,1154.445671967204,6.0,1.0,
2026-06-23,Kacang Kedelai,17917,2026-06-22,18823.47719185675,18092.71875,18390.365612262125,19959.315527950315,Aman,2026-06-22 10:32:54,30.0,17917.0,18556.0,17917.0,18778.0,18647.14285714286,18652.071428571428,1238.9880855724464,6.0,1.0,
2026-06-23,Kelapa Kupas,14617,2026-06-22,14552.386107876817,14543.9345703125,14697.807607447416,16494.223312883438,Aman,2026-06-22 10:32:54,31.0,14617.0,14737.0,14697.0,14890.0,14588.285714285714,14686.214285714286,277.5107891510492,6.0,1.0,
2026-06-23,Kentang (sedang),19133,2026-06-22,19528.404983437376,19149.802734375,19134.33015794306,20472.68036809816,Aman,2026-06-22 10:32:54,32.0,19133.0,19443.0,19501.0,19200.0,19470.571428571428,19482.14285714286,180.14055358974295,6.0,1.0,
2026-06-23,Margarin Blueband Cup,18500,2026-06-22,17982.756400131642,18092.71875,18390.365612262125,20043.58588957056,Aman,2026-06-22 10:32:54,33.0,18500.0,17577.0,18130.0,18367.0,17870.14285714286,18057.14285714286,527.8362841422924,6.0,1.0,
2026-06-23,Margarin Blueband Sachet,10550,2026-06-22,10628.958915796557,10760.572265625,10773.793575271631,11674.171779141105,Aman,2026-06-22 10:32:54,34.0,10550.0,10937.0,10712.0,10483.0,10686.714285714286,10614.642857142857,121.54383884798423,6.0,1.0,
2026-06-23,Minyak Goreng (KuningCurah),21733,2026-06-22,22666.446611591968,20205.046875,23088.34781267565,22669.28588957056,Waspada,2026-06-22 10:32:54,35.0,21733.0,21621.0,21684.0,21840.0,21797.714285714286,21721.42857142857,223.34854248141275,6.0,1.0,
2026-06-23,Minyak Goreng Kemasan Premium,22417,2026-06-22,24867.871913368454,23400.103515625,23099.453584379386,23803.6401234568,Aman,2026-06-22 10:32:54,36.0,22417.0,22604.0,23021.0,23250.0,22660.714285714286,22742.571428571428,406.92125130288383,6.0,1.0,
2026-06-23,Minyak Goreng MINYAKITA,17342,2026-06-22,17606.91042615222,18092.71875,18390.365612262125,19069.858024691363,Aman,2026-06-22 10:32:54,37.0,17342.0,17575.0,17217.0,17371.0,17620.285714285714,17497.428571428572,497.7916948167892,6.0,1.0,
2026-06-23,Semangka,14150,2026-06-22,13857.604186404971,13901.2314453125,13828.643427334076,14833.338036809815,Aman,2026-06-22 10:32:54,38.0,14150.0,13892.0,13533.0,13525.0,13862.57142857143,13846.285714285714,311.1119075953524,6.0,1.0,
2026-06-23,Susu Bubuk Bendera 400gr,45000,2026-06-22,44962.05550092223,45070.41796875,45091.91665211806,48806.36923076923,Aman,2026-06-22 10:32:54,39.0,45000.0,45000.0,45000.0,45000.0,45000.0,45160.71428571428,0.0,6.0,1.0,
2026-06-23,Susu Bubuk Dancow 400gr,46667,2026-06-22,49342.66506792019,50673.83984375,50432.54885312853,56394.86187500001,Aman,2026-06-22 10:32:54,40.0,46667.0,52250.0,52250.0,37334.0,50547.71428571428,50404.857142857145,2407.89816467154,6.0,1.0,
2026-06-23,Susu Kental Bendera 200gr,13150,2026-06-22,13328.86422741888,13247.349609375,13274.127499582066,14669.478527607364,Aman,2026-06-22 10:32:54,41.0,13150.0,13300.0,13263.0,13082.0,13247.714285714286,13239.214285714286,79.53346106244483,6.0,1.0,
2026-06-23,Susu Kental Enak 200gr,11967,2026-06-22,11981.229303069662,12106.69140625,12046.82213252461,13078.028220858896,Aman,2026-06-22 10:32:54,42.0,11967.0,12067.0,12067.0,11967.0,12051.57142857143,12026.5,57.54377215898967,6.0,1.0,
2026-06-23,Telur Ayam Ras,27333,2026-06-22,29184.08538746789,27884.66015625,27824.690919294924,33255.699386503074,Aman,2026-06-22 10:32:54,43.0,27333.0,27761.0,27961.0,28270.0,27626.28571428572,27801.5,301.30422847221723,6.0,1.0,
2026-06-23,Tepung Terigu,11483,2026-06-22,11548.589562404512,11454.271484375,11452.568987274244,12574.221472392635,Aman,2026-06-22 10:32:54,44.0,11483.0,11470.0,11323.0,11557.0,11413.57142857143,11485.07142857143,91.44735670110452,6.0,1.0,
2026-06-23,Tomat Buah,19000,2026-06-22,19165.998318080656,19149.802734375,19134.33015794306,20501.131901840494,Aman,2026-06-22 10:32:54,45.0,19000.0,19636.0,19178.0,18987.0,19239.0,19193.214285714286,239.98194376522025,6.0,1.0,
2026-06-24,Ayam BroilerRas,43832,2026-06-23,42548.32906884191,43850.39453125,42828.4372922723,48228.20548780489,Aman,2026-06-23 17:25:47,1.0,43832.0,43569.0,43550.0,43518.0,43054.42857142857,42843.142857142855,939.792682305138,6.0,2.0,
2026-06-24,Bawang Merah,54769,2026-06-23,57992.39938921768,57336.92578125,57594.05275321996,57003.247560975615,Waspada,2026-06-23 17:25:47,2.0,54769.0,56545.0,58117.0,61131.0,56758.857142857145,58165.42857142857,1523.6943513022802,6.0,2.0,
2026-06-24,Bawang Putih,43998,2026-06-23,43367.47917633528,45075.54296875,43643.92882707511,46636.86768292683,Aman,2026-06-23 17:25:47,3.0,43998.0,44764.0,43320.0,41457.0,43896.57142857143,43068.07142857143,668.7460547280153,6.0,2.0,
2026-06-24,Beras IR 42Pera,16484,2026-06-23,16141.488502611472,16297.728515625,16573.438479961784,17888.709756097564,Aman,2026-06-23 17:25:47,4.0,16484.0,16504.0,16344.0,16196.0,16262.857142857143,16250.57142857143,271.4267418484704,6.0,2.0,
2026-06-24,Beras IR. I (IR64),15659,2026-06-23,15551.729551188242,15360.0654296875,15513.034886146832,16966.078048780488,Aman,2026-06-23 17:25:47,5.0,15659.0,15664.0,15532.0,15549.0,15569.714285714286,15597.357142857143,76.59137089279768,6.0,2.0,
2026-06-24,Beras IR. II (IR 64) Ramos,14569,2026-06-23,14554.848985513758,14543.9345703125,14500.695396319765,16017.193902439025,Aman,2026-06-23 17:25:47,6.0,14569.0,14557.0,14509.0,14839.0,14521.0,14592.5,105.88200980336556,6.0,2.0,
2026-06-24,Beras IR. III (IR 64),13800,2026-06-23,13896.202795112406,13798.06640625,13828.643427334076,15102.966463414636,Aman,2026-06-23 17:25:47,7.0,13800.0,13854.0,13728.0,14085.0,13796.42857142857,13837.785714285714,64.51061189927628,6.0,2.0,
2026-06-24,Beras Medium,14000,2026-06-23,13781.436154592417,13773.0478515625,13828.643427334076,14794.827044025158,Aman,2026-06-23 17:25:47,8.0,14000.0,14000.0,14000.0,13667.0,13785.714285714286,13690.5,393.3978962347216,6.0,2.0,
2026-06-24,Beras Muncul I,15733,2026-06-23,15966.199860277728,15976.548828125,16033.60950300152,16586.953987730063,Aman,2026-06-23 17:25:47,9.0,15733.0,15867.0,15361.0,15883.0,15951.57142857143,15572.357142857143,520.6821990244648,6.0,2.0,
2026-06-24,Beras Setra IPremium,16065,2026-06-23,16972.23205525032,16297.728515625,16573.438479961784,18122.5,Aman,2026-06-23 17:25:47,10.0,16065.0,16830.0,17261.0,16425.0,16759.14285714286,16597.571428571428,481.3479090261113,6.0,2.0,
2026-06-24,Cabe Merah Besar (TW),63400,2026-06-23,63869.70610746918,64130.44140625,64139.550721236265,63311.66036585366,Waspada,2026-06-23 17:25:47,11.0,63400.0,64833.0,69400.0,71094.0,63694.71428571428,66844.28571428571,3086.957818213357,6.0,2.0,
2026-06-24,Cabe Merah Keriting,53200,2026-06-23,54929.52905944872,56577.52734375,56616.08481289748,57169.11280487805,Aman,2026-06-23 17:25:47,12.0,53200.0,54750.0,55850.0,63189.0,55315.0,57745.28571428572,1570.581527120873,6.0,2.0,
2026-06-24,Cabe Rawit Hijau,60132,2026-06-23,60416.12726804601,59683.49609375,60460.66294566415,66185.14207317073,Aman,2026-06-23 17:25:47,13.0,60132.0,61974.0,61917.0,62919.0,60640.857142857145,61229.07142857143,1206.7441635203695,6.0,2.0,
2026-06-24,Cabe Rawit Ijo Besar,42708,2026-06-23,40700.97642516952,40508.6171875,40261.931401057234,45777.87668711657,Aman,2026-06-23 17:25:47,14.0,42708.0,42500.0,38750.0,41458.0,40714.142857142855,43095.142857142855,1708.9429899376817,6.0,2.0,
2026-06-24,Cabe Rawit Merah,72600,2026-06-23,77082.80682065399,77366.8515625,76906.99263618283,92850.04085365856,Aman,2026-06-23 17:25:47,15.0,72600.0,76433.0,80300.0,87391.0,76195.57142857143,79143.85714285714,2513.408234326638,6.0,2.0,
2026-06-24,Daging Babi Berlemak,106167,2026-06-23,105429.90788928844,106160.4140625,106354.89174553296,118474.09817073173,Aman,2026-06-23 17:25:47,16.0,106167.0,104778.0,91667.0,116100.0,105428.71428571428,106294.92857142857,8585.146547269605,6.0,2.0,
2026-06-24,Daging Kambing,153333,2026-06-23,149079.10275715825,153500.578125,151086.01254820172,167203.74939024393,Aman,2026-06-23 17:25:47,17.0,153333.0,152750.0,152833.0,151911.0,152604.7142857143,152280.5,747.9874585146721,6.0,2.0,
2026-06-24,Daging Sapi,150000,2026-06-23,147740.7810311009,149592.171875,149686.57996301466,157910.67080745345,Aman,2026-06-23 17:25:47,20.0,150000.0,149444.0,150000.0,144375.0,149424.42857142858,149206.2142857143,887.2413908933047,6.0,2.0,
2026-06-24,Daging Sapi Has (Paha Belakang),153821,2026-06-23,148172.84949002112,153500.578125,151086.01254820172,162931.7451219512,Aman,2026-06-23 17:25:47,18.0,153821.0,153155.0,152917.0,152689.0,152039.57142857142,152273.7857142857,2511.64440537422,6.0,2.0,
2026-06-24,Daging Sapi Murni (Semur),147857,2026-06-23,148404.07712349002,148890.421875,147410.18259210276,157681.5457317073,Aman,2026-06-23 17:25:47,19.0,147857.0,148524.0,147833.0,149116.0,147704.0,147698.7142857143,1019.3167646353446,6.0,2.0,
2026-06-24,Garam Dapur,4763,2026-06-23,7030.941593879977,9561.5947265625,9731.4330925771,4943.252439024391,Intervensi,2026-06-23 17:25:47,21.0,4763.0,4458.0,4517.0,5202.0,4577.285714285715,4714.0,188.6387325778336,6.0,2.0,
2026-06-24,Gas Elpiji 3kg,20533,2026-06-23,19904.945838876985,20205.046875,20416.35781510067,22604.315853658536,Aman,2026-06-23 17:25:47,22.0,20533.0,20533.0,19500.0,20687.0,20418.85714285714,20527.5,421.9136675401057,6.0,2.0,
2026-06-24,Gula Pasir,18649,2026-06-23,18642.40235463836,18092.71875,18390.365612262125,20287.07865853659,Aman,2026-06-23 17:25:47,24.0,18649.0,18652.0,18700.0,18412.0,18589.85714285714,18557.92857142857,104.60947785522522,6.0,2.0,
